"k","p","true_R2","tau2_null","vi_pattern","anchor_study","n_reps","weight_cv_mean","weight_cv_sd","vi_range_mean","R2_cv_w_mean","R2_cv_uw_mean","Delta_CV_mean","Delta_CV_sd","abs_bias_w_mean","abs_bias_uw_mean","weighted_advantage","I2_mean"
60,2,0.25,0.32258396818744,"high",TRUE,50,0.345267864120563,0.0772676474230165,1553.22141898759,0.296592506915223,0.400658981007351,-0.104066474092128,0.199349992589926,0.218316261107989,0.26672159095812,0.0484053298501305,85.0548468832126
15,1,0.5,0.0300215327203812,"high",TRUE,50,0.47558315861731,0.168758012072904,579.568160180022,0.18770994111813,0.309055722414599,-0.121345781296469,0.307640948484153,0.379469625155161,0.375290117137381,-0.0041795080177798,77.0628968148669
30,1,0.5,0.115043001529285,"high",TRUE,50,0.448869888630178,0.132850531583446,948.161632440828,0.189064336767935,0.302211795948226,-0.113147459180291,0.299827379727918,0.37154463054683,0.360137366892726,-0.0114072636541043,77.290294400907
60,1,0.5,0.0333849727033723,"high",TRUE,50,0.421103374982116,0.118742387453582,1441.93713613181,0.298499938275747,0.430789438455952,-0.132289500180205,0.201331683804352,0.294580844280896,0.281284061385791,-0.0132967828951055,77.8981820120827
30,2,0.5,0.344381955451734,"high",TRUE,50,0.424757967903871,0.117271869207037,1235.19321188394,0.25451198630015,0.403775683676211,-0.149263697376061,0.245408809270071,0.320846136440176,0.357065922736341,0.0362197862961645,79.6971499902115
60,2,0.5,0.0873717631637343,"high",TRUE,50,0.379550917045567,0.0998938582608878,1391.6148441293,0.392559701392999,0.467194064682773,-0.0746343632897735,0.208686085318941,0.217567960047757,0.276138575185428,0.0585706151376717,82.2439939330835
15,1,0.75,0.0493748985687555,"high",TRUE,49,0.728249252172826,0.51435058576681,601.723636664305,0.31930818830052,0.484283597150619,-0.164975408850099,0.348509937447869,0.529004484982795,0.45980492058435,-0.0691995643984456,61.6382894523324
30,1,0.75,0.0137564585714427,"high",TRUE,50,0.523949204277276,0.186478790295403,1252.11901128192,0.412345228256908,0.623000099134873,-0.210654870877965,0.365070773363786,0.396895281182617,0.342701736032328,-0.0541935451502888,68.757625355367
60,1,0.75,0.0666164639942966,"high",TRUE,50,0.580410837003103,0.172254711750866,1669.45184100546,0.262352570568499,0.487594102253646,-0.225241531685147,0.344003672815235,0.501167196337341,0.414584153951358,-0.086583042385983,61.8536534858609
30,2,0.75,0.083892747822542,"high",TRUE,50,0.463654627581698,0.152258241687019,943.87959229274,0.372572283383107,0.514353543018247,-0.14178125963514,0.25615615686797,0.429994201684959,0.364893238525632,-0.0651009631593268,75.8507386501341
60,2,0.75,0.110256211091872,"high",TRUE,50,0.437235165862159,0.130719760079927,1402.70097036732,0.50647914582683,0.531556627682285,-0.0250774818554552,0.231517150949114,0.320038886483503,0.356288316685478,0.0362494302019754,75.5920312966009
15,1,0,0.0146929295630008,"extreme",TRUE,48,0.94091983452207,0.634306156235332,205.015311876465,0.44088719272877,0.649907254609636,-0.209020061880865,0.417207190108565,0.44088719272877,0.649907254609636,0.209020061880865,48.9558548950801
30,1,0,0.0261102451203657,"extreme",TRUE,50,0.698694556472661,0.33957727381651,258.798150835042,0.513527832525322,0.597035072643185,-0.0835072401178629,0.290530167064232,0.513527832525322,0.597035072643185,0.0835072401178629,55.9905732920088
60,1,0,0.0331748216115491,"extreme",TRUE,50,0.615076465434494,0.190892696200037,277.536478580201,0.519570663229285,0.586700093775696,-0.0671294305464117,0.341300241322031,0.519570663229285,0.586700093775696,0.0671294305464117,58.6649786091251
30,2,0,0.104309213891559,"extreme",TRUE,49,0.412884322555139,0.221618603229291,254.04321340421,0.68926490509839,0.698641219575512,-0.00937631447712195,0.273052367162962,0.68926490509839,0.698641219575512,0.00937631447712195,79.3539017679114
60,2,0,0.0683219896706668,"extreme",TRUE,50,0.455512285785276,0.253569366509591,299.192440405876,0.736718657890146,0.76134832781206,-0.0246296699219143,0.138139188269392,0.736718657890146,0.76134832781206,0.0246296699219143,74.1683925573661
15,1,0.25,0.0839054952700451,"extreme",TRUE,50,0.767658024961714,0.624425987276847,214.676543912349,0.630402904949562,0.652611734015073,-0.0222088290655108,0.243309089108042,0.478568822960737,0.505413477045849,0.0268446540851116,61.4256151270743
30,1,0.25,0.0253187895547627,"extreme",TRUE,49,0.704178998400688,0.414535263235244,251.418200173628,0.482155504180707,0.563603100008559,-0.0814475958278517,0.390564522541752,0.404317109159634,0.49443575735499,0.0901186481953559,56.8454057035471
60,1,0.25,0.00996550830624578,"extreme",TRUE,48,0.656447526776203,0.254654477083928,298.144175951078,0.603432078216843,0.674898237497325,-0.0714661592804813,0.275480440714442,0.422522426030874,0.510498080785082,0.0879756547542079,55.9696061073144
30,2,0.25,0.138517257191074,"extreme",TRUE,50,0.448879060674929,0.198912969082727,270.503206562093,0.728380970513946,0.754632510091641,-0.0262515395776954,0.198151122889974,0.529456403793475,0.560239100849216,0.0307826970557409,76.6183507167322
60,2,0.25,0.0357840409359382,"extreme",TRUE,50,0.465482834504525,0.205915120646125,302.717631755202,0.772860785929665,0.771215904790869,0.00164488113879586,0.149247446891074,0.548223352658117,0.561215904790869,0.0129925521327523,73.1263408303634
15,1,0.5,0.00887819408093422,"extreme",TRUE,49,0.988062545674588,0.692658335070192,209.391931433747,0.590308440566169,0.6383901916473,-0.0480817510811309,0.287836947670241,0.418041959832103,0.450909652191512,0.032867692359409,48.7710138335992
30,1,0.5,0.0638104428793504,"extreme",TRUE,50,0.770554497743526,0.51877425584396,248.142534119073,0.653959365298741,0.770364984736777,-0.116405619438036,0.326476426107648,0.38342548103959,0.438464572559071,0.055039091519481,54.8409525739933
60,1,0.5,4.18152194371642e-06,"extreme",TRUE,48,0.624510614578972,0.445825843599115,293.116163553405,0.672490067279005,0.712690340613107,-0.0402002733341018,0.247840901358029,0.385514720942059,0.425262707310627,0.0397479863685677,61.0460293434467
30,2,0.5,0.157830116838262,"extreme",TRUE,49,0.513931585550142,0.36226973627071,259.931399600133,0.746496261135232,0.768144369080458,-0.0216481079452256,0.255983681784463,0.361562299210641,0.396383464749494,0.0348211655388526,71.9492972589289
60,2,0.5,0.0449799605812333,"extreme",TRUE,49,0.470739267370619,0.172824961681486,286.13087954551,0.819839626252805,0.808259232841595,0.0115803934112098,0.173627450665819,0.343076556767442,0.415795685951796,0.0727191291843541,73.0159408703022
15,1,0.75,0.037902441726097,"extreme",TRUE,49,1.02596007447704,0.788512061797922,214.695598434457,0.589462669721359,0.633097873331293,-0.0436352036099334,0.356662147993298,0.394432992931096,0.401135560951311,0.00670256802021466,49.8718750481009
30,1,0.75,0,"extreme",TRUE,47,0.870847996173921,0.597413831256072,265.325590579524,0.691766521282361,0.692903274274781,-0.00113675299241958,0.343482174019274,0.290009813945865,0.34947293286193,0.0594631189160656,49.0983747918339
60,1,0.75,0.0396244178243554,"extreme",TRUE,48,0.767303153951312,0.435361207307488,319.954049727564,0.654323335411013,0.62063271677766,0.0336906186333535,0.26594076156082,0.30562116656199,0.393355308627586,0.0877341420655967,49.1518342768138
30,2,0.75,0.0157837431116394,"extreme",TRUE,48,0.615886034831138,0.257388627911907,246.866654967781,0.748071961642689,0.709860644069302,0.038211317573387,0.200695659703675,0.254587960607191,0.313117758249229,0.0585297976420382,62.2735058799224
60,2,0.75,0.0250371526174666,"extreme",TRUE,50,0.508138235679991,0.198931593928294,304.488145351155,0.86714006094268,0.846864214450431,0.0202758464922488,0.0979915522348827,0.225641200167587,0.240968836342335,0.0153276361747482,69.9705320367484
15,1,0,0.0319192676038547,"extreme",TRUE,50,0.393737855557284,0.162825810636391,208.460009370502,0.250497976137238,0.355978765970404,-0.105480789833166,0.221435238527042,0.250497976137238,0.355978765970404,0.105480789833166,82.4471506334869
30,1,0,0.422247982155348,"extreme",TRUE,50,0.396054518767647,0.148339106729913,243.740606848517,0.336543542239728,0.442970434477906,-0.106426892238178,0.252058298969781,0.336543542239728,0.442970434477906,0.106426892238178,81.1948343844362
60,1,0,0.0572340253482808,"extreme",TRUE,50,0.384405279565816,0.103690721039061,327.381574362717,0.329627511564096,0.375297384495117,-0.0456698729310212,0.145738907782493,0.329627511564096,0.375297384495117,0.0456698729310212,81.235099214509
30,2,0,0.0872934371288402,"extreme",TRUE,50,0.373308856382764,0.129282724881033,234.326292904737,0.358787195769881,0.414896374631607,-0.0561091788617258,0.121923847043063,0.358787195769881,0.414896374631607,0.0561091788617258,82.6486283688558
60,2,0,0.1458544201471,"extreme",TRUE,50,0.33698102498521,0.114848271204716,296.520780891257,0.422617655816465,0.487850283400841,-0.0652326275843759,0.114826491271587,0.422617655816465,0.487850283400841,0.0652326275843759,84.3650336694875
15,1,0.25,0.100434910277976,"extreme",TRUE,50,0.517201963170323,0.416833184032007,201.758445229487,0.289041400689825,0.414157332448824,-0.125115931758998,0.303429713472707,0.296281038581643,0.369177102492232,0.0728960639105887,75.4084134279665
30,1,0.25,0.0923779178994356,"extreme",TRUE,50,0.453815930910566,0.134232181686924,264.509657250762,0.323687234858637,0.472185557842192,-0.148498322983555,0.239238076558836,0.243748266037566,0.3455190731985,0.101770807160933,77.6217544566772
60,1,0.25,0.0722408664417432,"extreme",TRUE,50,0.395280543493303,0.133576977295669,300.097913864999,0.416269437585874,0.475292155149569,-0.0590227175636952,0.136045952128966,0.311581992354842,0.360653829614336,0.0490718372594942,79.2516387036251
30,2,0.25,0.0705825079221916,"extreme",TRUE,50,0.372448174176061,0.144917880971348,228.536450888833,0.498030257720535,0.552077822478448,-0.0540475647579134,0.141972442358135,0.339798412835789,0.402235883207248,0.0624374703714591,82.6206391737553
60,2,0.25,0.551025946557643,"extreme",TRUE,50,0.336889608791034,0.134627882562867,277.8231659172,0.542150696159179,0.576266470739811,-0.0341157745806323,0.0982924290426738,0.369898159337965,0.390650473713506,0.0207523143755412,84.2966042189389
15,1,0.5,0.0368428982015855,"extreme",TRUE,50,0.628298637055378,0.463368849596236,217.343893166002,0.356207210445633,0.500256667562476,-0.144049457116842,0.338649755191449,0.356270564816325,0.395502248909309,0.0392316840929838,69.6776769064115
30,1,0.5,0.159158822219764,"extreme",TRUE,50,0.491783280018602,0.174106622443396,258.786577777381,0.364524865576204,0.51021893254817,-0.145694066971966,0.275801104304966,0.322156153206767,0.333448891370045,0.0112927381632785,74.1757726058691
60,1,0.5,0.0215620817109806,"extreme",TRUE,50,0.47001171238073,0.129537270325102,293.096691482628,0.381452311127132,0.446003143178528,-0.0645508320513953,0.173406359423272,0.308592394382358,0.36192968152816,0.0533372871458023,73.2845341132432
30,2,0.5,0.12438013747677,"extreme",TRUE,50,0.381189159516296,0.162161759051248,256.291653072122,0.58199672289004,0.631435633079422,-0.0494389101893819,0.184991516431888,0.304816939151172,0.333667167946751,0.0288502287955791,82.6767026621615
60,2,0.5,0.0948359682964748,"extreme",TRUE,50,0.377161577573981,0.135585545861955,292.403025165566,0.587861459015332,0.600412914612093,-0.0125514555967613,0.124910584298536,0.287375503042277,0.301262854699933,0.0138873516576556,81.1676392261672
15,1,0.75,0.0773023573687583,"extreme",TRUE,50,0.702677455011269,0.528927158329289,218.843948755647,0.467486351682819,0.507279313937327,-0.0397929622545086,0.329573468178304,0.426242816748106,0.449215288640323,0.0229724718922166,63.445179627846
30,1,0.75,0.0350479422520454,"extreme",TRUE,49,0.66060011296175,0.265626055759768,261.209264831591,0.410507857969495,0.515778497386981,-0.105270639417486,0.314757431232901,0.437093253242996,0.408804711647803,-0.0282885415951927,60.28622887581
60,1,0.75,0.09503021869122,"extreme",TRUE,50,0.578983028652355,0.195252036701229,288.770454239553,0.483570673262779,0.490516355662385,-0.00694568239960642,0.274458451070066,0.365243544010075,0.397687260011605,0.0324437160015307,63.0597078297404
30,2,0.75,0.160814965007073,"extreme",TRUE,50,0.456751201806367,0.217281308973058,254.972591831872,0.748505177751109,0.7574108893019,-0.00890571155079039,0.136909555664622,0.202981941920081,0.238712654706772,0.0357307127866914,75.7553236272457
60,2,0.75,0.0936266059862674,"extreme",TRUE,50,0.444273250588455,0.201608573134951,293.085515046016,0.761507888577197,0.816326087517012,-0.054818198939814,0.149823304782614,0.199661300599435,0.20771430599855,0.00805300539911534,75.2109865473223
15,1,0,0.211365145927287,"extreme",TRUE,50,0.236351550244011,0.101628955587332,207.824073208154,0.189579323637173,0.225372258231828,-0.0357929345946552,0.10992101277512,0.189579323637173,0.225372258231828,0.0357929345946552,91.5929577500873
30,1,0,0.129863527208863,"extreme",TRUE,50,0.22705650828672,0.0659283058600675,249.06124018799,0.147272972156769,0.166964792135298,-0.0196918199785292,0.0490440212546675,0.147272972156769,0.166964792135298,0.0196918199785292,92.0599949117175
60,1,0,0.17758321647412,"extreme",TRUE,50,0.241609800533802,0.0603495655362012,293.21204338182,0.164697353933542,0.173582152137809,-0.00888479820426743,0.048922882917934,0.164697353933542,0.173582152137809,0.00888479820426743,90.6194044890176
30,2,0,0.353477360949637,"extreme",TRUE,50,0.227563650179424,0.0657306472209168,261.535966796926,0.153687349492059,0.16697234804661,-0.0132849985545508,0.0479835339626839,0.153687349492059,0.16697234804661,0.0132849985545508,91.7125381464503
60,2,0,0.476752254337637,"extreme",TRUE,50,0.199306366898856,0.0561580651346443,304.479505010277,0.286482831188868,0.30425089341832,-0.0177680622294516,0.0354510161939692,0.286482831188868,0.30425089341832,0.0177680622294516,92.7106802639079
15,1,0.25,0.0576674415030808,"extreme",TRUE,50,0.289998848924448,0.144623036779343,210.930619973468,0.1615407900701,0.191880112889776,-0.0303393228196768,0.121839777506625,0.22423415985598,0.229437872874551,0.00520371301857145,88.9172139172631
30,1,0.25,0.204587375531504,"extreme",TRUE,50,0.298890918275151,0.0888062286530642,241.840437229218,0.0980362312345494,0.129666108806838,-0.0316298775722889,0.0906523954607591,0.195319666378631,0.180063557448548,-0.015256108930083,87.9615751496951
60,1,0.25,0.164635542969566,"extreme",TRUE,50,0.270317061395052,0.0634214780951898,307.251762060423,0.186520687456633,0.207776064917812,-0.0212553774611794,0.0509322743686454,0.204742154388078,0.202739501516715,-0.00200265287136321,88.9634274701027
30,2,0.25,0.192157294349249,"extreme",TRUE,50,0.264507449475657,0.0755591018377651,262.101151022438,0.242719374613179,0.261916832067084,-0.0191974574539051,0.0771646907558909,0.191691342911776,0.196736049711701,0.00504470679992501,90.3651402170977
60,2,0.25,0.154570557885378,"extreme",TRUE,50,0.25121961870312,0.0611453609425876,292.4626769046,0.258139657749893,0.271716708080801,-0.0135770503309082,0.0620805560066105,0.186334425851489,0.205802473393716,0.0194680475422272,90.2063628220562
15,1,0.5,0.150116469282975,"extreme",TRUE,50,0.350261808725645,0.175656778408625,205.268040991816,0.158756573020019,0.203129933185769,-0.0443733601657498,0.109723984438828,0.391642076225336,0.388551384755167,-0.00309069147016825,85.6425037116056
30,1,0.5,0.0415615225762109,"extreme",TRUE,50,0.34752297401782,0.115160004613503,255.788613436611,0.243981869615571,0.298988723658579,-0.0550068540430083,0.131929119799303,0.292507744231491,0.272686228086019,-0.0198215161454717,84.9470962126175
60,1,0.5,0.0957515243413402,"extreme",TRUE,50,0.341382915206777,0.0695217873288816,287.308519999319,0.190596636828639,0.216801918285954,-0.0262052814573149,0.0877217711069457,0.341656257805552,0.331879110341936,-0.00977714746361593,84.4911703771052
30,2,0.5,0.0313628086955977,"extreme",TRUE,50,0.296139039308284,0.144384302472561,244.430937716201,0.342592962385563,0.360746022628984,-0.0181530602434206,0.082149996678426,0.295130055631605,0.299615927039457,0.00448587140785206,87.4281994682751
60,2,0.5,0.125904360077764,"extreme",TRUE,50,0.294905343904455,0.0852880100677792,303.223398906347,0.39496689273132,0.424539182023032,-0.0295722892917119,0.0768350704013168,0.219571620715012,0.206521817061563,-0.0130498036534486,87.4670813343437
15,1,0.75,0.210787156408046,"extreme",TRUE,50,0.499066017946377,0.267699239977618,206.052186513295,0.358102199917833,0.530403463883508,-0.172301263965675,0.331200554617817,0.458614330303948,0.385384015650065,-0.0732303146538824,74.9611205992657
30,1,0.75,0.0311471638395249,"extreme",TRUE,50,0.421562321613106,0.164107054841677,249.08958424679,0.343911497302333,0.379223111619846,-0.0353116143175132,0.119567561128036,0.428248882920288,0.417279558153195,-0.0109693247670931,80.0612745618811
60,1,0.75,0.0291534715009006,"extreme",TRUE,50,0.413687183497568,0.136572016167365,289.344168262303,0.420926082539311,0.475994904388177,-0.0550688218488653,0.194441494523328,0.368179076595929,0.340950685925921,-0.0272283906700077,78.2247523375259
30,2,0.75,0.0928791116661759,"extreme",TRUE,50,0.403385967348849,0.169000323070136,260.403572563153,0.387558196220915,0.449481222618823,-0.0619230263979083,0.168485458733663,0.40828934766646,0.370982992320233,-0.0373063553462276,80.4316360060564
60,2,0.75,0.219831931671098,"extreme",TRUE,50,0.395518883479953,0.145392483124043,277.932567950077,0.468944787707399,0.532782241186833,-0.0638374534794342,0.149504340159534,0.320428974884397,0.31277092061671,-0.00765805426768678,79.8363349621858
